decision_id,image_id,class_id,attribute_id,target,stage,selection_k,metric_scale,left_selector,right_selector,effect
4546::117::cub_attribute_yes_no_v1,4546,78,117,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.020833333333333336
4546::117::cub_attribute_yes_no_v1,4546,78,117,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.020833333333333336
4546::117::cub_attribute_yes_no_v1,4546,78,117,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.05729166666666667
4546::117::cub_attribute_yes_no_v1,4546,78,117,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.05729166666666667
4546::118::cub_attribute_yes_no_v1,4546,78,118,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.1796875
4546::118::cub_attribute_yes_no_v1,4546,78,118,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.1796875
4546::118::cub_attribute_yes_no_v1,4546,78,118,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.27604166666666663
4546::118::cub_attribute_yes_no_v1,4546,78,118,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.27604166666666663
4546::120::cub_attribute_yes_no_v1,4546,78,120,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.0703125
4546::120::cub_attribute_yes_no_v1,4546,78,120,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.0703125
4546::120::cub_attribute_yes_no_v1,4546,78,120,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.05729166666666667
4546::120::cub_attribute_yes_no_v1,4546,78,120,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.05729166666666667
4546::295::cub_attribute_yes_no_v1,4546,78,295,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.4817708333333333
4546::295::cub_attribute_yes_no_v1,4546,78,295,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.4817708333333333
4546::295::cub_attribute_yes_no_v1,4546,78,295,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.6015625
4546::295::cub_attribute_yes_no_v1,4546,78,295,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.6015625
4546::299::cub_attribute_yes_no_v1,4546,78,299,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.7552083333333333
4546::299::cub_attribute_yes_no_v1,4546,78,299,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.7552083333333333
4546::299::cub_attribute_yes_no_v1,4546,78,299,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.859375
4546::299::cub_attribute_yes_no_v1,4546,78,299,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.859375
4546::2::cub_attribute_yes_no_v1,4546,78,2,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-1.0963541666666665
4546::2::cub_attribute_yes_no_v1,4546,78,2,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.0963541666666665
4546::2::cub_attribute_yes_no_v1,4546,78,2,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-1.1041666666666665
4546::2::cub_attribute_yes_no_v1,4546,78,2,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.1041666666666665
4546::305::cub_attribute_yes_no_v1,4546,78,305,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5260416666666666
4546::305::cub_attribute_yes_no_v1,4546,78,305,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5260416666666666
4546::305::cub_attribute_yes_no_v1,4546,78,305,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.6510416666666667
4546::305::cub_attribute_yes_no_v1,4546,78,305,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.6510416666666667
4546::306::cub_attribute_yes_no_v1,4546,78,306,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.09375
4546::306::cub_attribute_yes_no_v1,4546,78,306,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.09375
4546::306::cub_attribute_yes_no_v1,4546,78,306,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.109375
4546::306::cub_attribute_yes_no_v1,4546,78,306,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.109375
4546::311::cub_attribute_yes_no_v1,4546,78,311,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.041666666666666664
4546::311::cub_attribute_yes_no_v1,4546,78,311,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.041666666666666664
4546::311::cub_attribute_yes_no_v1,4546,78,311,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.0078125
4546::311::cub_attribute_yes_no_v1,4546,78,311,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.0078125
4546::312::cub_attribute_yes_no_v1,4546,78,312,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.12760416666666669
4546::312::cub_attribute_yes_no_v1,4546,78,312,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.12760416666666669
4546::312::cub_attribute_yes_no_v1,4546,78,312,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.21614583333333334
4546::312::cub_attribute_yes_no_v1,4546,78,312,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.21614583333333334
4546::7::cub_attribute_yes_no_v1,4546,78,7,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.5182291666666667
4546::7::cub_attribute_yes_no_v1,4546,78,7,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5182291666666667
4546::7::cub_attribute_yes_no_v1,4546,78,7,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.5234375
4546::7::cub_attribute_yes_no_v1,4546,78,7,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5234375
5340::107::cub_attribute_yes_no_v1,5340,92,107,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.18489583333333334
5340::107::cub_attribute_yes_no_v1,5340,92,107,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.18489583333333334
5340::107::cub_attribute_yes_no_v1,5340,92,107,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.1484375
5340::107::cub_attribute_yes_no_v1,5340,92,107,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.1484375
5340::118::cub_attribute_yes_no_v1,5340,92,118,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-1.9348958333333333
5340::118::cub_attribute_yes_no_v1,5340,92,118,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.9348958333333333
5340::118::cub_attribute_yes_no_v1,5340,92,118,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-2.026041666666667
5340::118::cub_attribute_yes_no_v1,5340,92,118,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,2.026041666666667
5340::120::cub_attribute_yes_no_v1,5340,92,120,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.359375
5340::120::cub_attribute_yes_no_v1,5340,92,120,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.359375
5340::120::cub_attribute_yes_no_v1,5340,92,120,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.40885416666666663
5340::120::cub_attribute_yes_no_v1,5340,92,120,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.40885416666666663
5340::295::cub_attribute_yes_no_v1,5340,92,295,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.059895833333333336
5340::295::cub_attribute_yes_no_v1,5340,92,295,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.059895833333333336
5340::295::cub_attribute_yes_no_v1,5340,92,295,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.078125
5340::295::cub_attribute_yes_no_v1,5340,92,295,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.078125
5340::308::cub_attribute_yes_no_v1,5340,92,308,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.16145833333333334
5340::308::cub_attribute_yes_no_v1,5340,92,308,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.16145833333333334
5340::308::cub_attribute_yes_no_v1,5340,92,308,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.15625
5340::308::cub_attribute_yes_no_v1,5340,92,308,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.15625
5340::310::cub_attribute_yes_no_v1,5340,92,310,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.06770833333333331
5340::310::cub_attribute_yes_no_v1,5340,92,310,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.06770833333333331
5340::310::cub_attribute_yes_no_v1,5340,92,310,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.0078125
5340::310::cub_attribute_yes_no_v1,5340,92,310,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.0078125
5340::311::cub_attribute_yes_no_v1,5340,92,311,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.06250000000000001
5340::311::cub_attribute_yes_no_v1,5340,92,311,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.06250000000000001
5340::311::cub_attribute_yes_no_v1,5340,92,311,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.08333333333333334
5340::311::cub_attribute_yes_no_v1,5340,92,311,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.08333333333333334
5340::7::cub_attribute_yes_no_v1,5340,92,7,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.13020833333333331
5340::7::cub_attribute_yes_no_v1,5340,92,7,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.13020833333333331
5340::7::cub_attribute_yes_no_v1,5340,92,7,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.16666666666666669
5340::7::cub_attribute_yes_no_v1,5340,92,7,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.16666666666666669
5340::8::cub_attribute_yes_no_v1,5340,92,8,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.005208333333333334
5340::8::cub_attribute_yes_no_v1,5340,92,8,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.005208333333333334
5340::8::cub_attribute_yes_no_v1,5340,92,8,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.002604166666666668
5340::8::cub_attribute_yes_no_v1,5340,92,8,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.002604166666666668
5348::101::cub_attribute_yes_no_v1,5348,92,101,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.2109375
5348::101::cub_attribute_yes_no_v1,5348,92,101,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.2109375
5348::101::cub_attribute_yes_no_v1,5348,92,101,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.2734375
5348::101::cub_attribute_yes_no_v1,5348,92,101,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.2734375
5348::102::cub_attribute_yes_no_v1,5348,92,102,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.5546875
5348::102::cub_attribute_yes_no_v1,5348,92,102,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.5546875
5348::102::cub_attribute_yes_no_v1,5348,92,102,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.49479166666666663
5348::102::cub_attribute_yes_no_v1,5348,92,102,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.49479166666666663
5348::107::cub_attribute_yes_no_v1,5348,92,107,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.07291666666666669
5348::107::cub_attribute_yes_no_v1,5348,92,107,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.07291666666666669
5348::107::cub_attribute_yes_no_v1,5348,92,107,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.17708333333333334
5348::107::cub_attribute_yes_no_v1,5348,92,107,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.17708333333333334
5348::111::cub_attribute_yes_no_v1,5348,92,111,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.39843749999999994
5348::111::cub_attribute_yes_no_v1,5348,92,111,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.39843749999999994
5348::111::cub_attribute_yes_no_v1,5348,92,111,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.32552083333333337
5348::111::cub_attribute_yes_no_v1,5348,92,111,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.32552083333333337
5348::117::cub_attribute_yes_no_v1,5348,92,117,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5755208333333333
5348::117::cub_attribute_yes_no_v1,5348,92,117,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.5755208333333333
5348::117::cub_attribute_yes_no_v1,5348,92,117,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.4375
5348::117::cub_attribute_yes_no_v1,5348,92,117,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.4375
5348::118::cub_attribute_yes_no_v1,5348,92,118,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5286458333333333
5348::118::cub_attribute_yes_no_v1,5348,92,118,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5286458333333333
5348::118::cub_attribute_yes_no_v1,5348,92,118,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.6145833333333334
5348::118::cub_attribute_yes_no_v1,5348,92,118,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.6145833333333334
5348::295::cub_attribute_yes_no_v1,5348,92,295,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.05989583333333333
5348::295::cub_attribute_yes_no_v1,5348,92,295,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.05989583333333333
5348::295::cub_attribute_yes_no_v1,5348,92,295,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.03645833333333333
5348::295::cub_attribute_yes_no_v1,5348,92,295,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.03645833333333333
5348::305::cub_attribute_yes_no_v1,5348,92,305,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.7369791666666666
5348::305::cub_attribute_yes_no_v1,5348,92,305,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.7369791666666666
5348::305::cub_attribute_yes_no_v1,5348,92,305,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5911458333333333
5348::305::cub_attribute_yes_no_v1,5348,92,305,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.5911458333333333
5348::311::cub_attribute_yes_no_v1,5348,92,311,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.14322916666666666
5348::311::cub_attribute_yes_no_v1,5348,92,311,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.14322916666666666
5348::311::cub_attribute_yes_no_v1,5348,92,311,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.11979166666666666
5348::311::cub_attribute_yes_no_v1,5348,92,311,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.11979166666666666
5348::7::cub_attribute_yes_no_v1,5348,92,7,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.3046875
5348::7::cub_attribute_yes_no_v1,5348,92,7,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.3046875
5348::7::cub_attribute_yes_no_v1,5348,92,7,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.37239583333333337
5348::7::cub_attribute_yes_no_v1,5348,92,7,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.37239583333333337
5359::101::cub_attribute_yes_no_v1,5359,92,101,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.07291666666666666
5359::101::cub_attribute_yes_no_v1,5359,92,101,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.07291666666666666
5359::101::cub_attribute_yes_no_v1,5359,92,101,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.052083333333333336
5359::101::cub_attribute_yes_no_v1,5359,92,101,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.052083333333333336
5359::295::cub_attribute_yes_no_v1,5359,92,295,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.15364583333333331
5359::295::cub_attribute_yes_no_v1,5359,92,295,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.15364583333333331
5359::295::cub_attribute_yes_no_v1,5359,92,295,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.18489583333333331
5359::295::cub_attribute_yes_no_v1,5359,92,295,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.18489583333333331
5359::299::cub_attribute_yes_no_v1,5359,92,299,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.002604166666666668
5359::299::cub_attribute_yes_no_v1,5359,92,299,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.002604166666666668
5359::299::cub_attribute_yes_no_v1,5359,92,299,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.0026041666666666644
5359::299::cub_attribute_yes_no_v1,5359,92,299,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.0026041666666666644
5359::305::cub_attribute_yes_no_v1,5359,92,305,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.08333333333333334
5359::305::cub_attribute_yes_no_v1,5359,92,305,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.08333333333333334
5359::305::cub_attribute_yes_no_v1,5359,92,305,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.04947916666666667
5359::305::cub_attribute_yes_no_v1,5359,92,305,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.04947916666666667
5359::308::cub_attribute_yes_no_v1,5359,92,308,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.002604166666666668
5359::308::cub_attribute_yes_no_v1,5359,92,308,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.002604166666666668
5359::308::cub_attribute_yes_no_v1,5359,92,308,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.026041666666666668
5359::308::cub_attribute_yes_no_v1,5359,92,308,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.026041666666666668
5359::7::cub_attribute_yes_no_v1,5359,92,7,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.07291666666666667
5359::7::cub_attribute_yes_no_v1,5359,92,7,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.07291666666666667
5359::7::cub_attribute_yes_no_v1,5359,92,7,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.11458333333333334
5359::7::cub_attribute_yes_no_v1,5359,92,7,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.11458333333333334
5371::100::cub_attribute_yes_no_v1,5371,92,100,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.2526041666666667
5371::100::cub_attribute_yes_no_v1,5371,92,100,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.2526041666666667
5371::100::cub_attribute_yes_no_v1,5371,92,100,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.3229166666666667
5371::100::cub_attribute_yes_no_v1,5371,92,100,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.3229166666666667
5371::101::cub_attribute_yes_no_v1,5371,92,101,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-1.1640625
5371::101::cub_attribute_yes_no_v1,5371,92,101,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.1640625
5371::101::cub_attribute_yes_no_v1,5371,92,101,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-1.2447916666666667
5371::101::cub_attribute_yes_no_v1,5371,92,101,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.2447916666666667
5371::102::cub_attribute_yes_no_v1,5371,92,102,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.859375
5371::102::cub_attribute_yes_no_v1,5371,92,102,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.859375
5371::102::cub_attribute_yes_no_v1,5371,92,102,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.7838541666666667
5371::102::cub_attribute_yes_no_v1,5371,92,102,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.7838541666666667
5371::107::cub_attribute_yes_no_v1,5371,92,107,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.26041666666666663
5371::107::cub_attribute_yes_no_v1,5371,92,107,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.26041666666666663
5371::107::cub_attribute_yes_no_v1,5371,92,107,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.14583333333333334
5371::107::cub_attribute_yes_no_v1,5371,92,107,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.14583333333333334
5371::117::cub_attribute_yes_no_v1,5371,92,117,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.546875
5371::117::cub_attribute_yes_no_v1,5371,92,117,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.546875
5371::117::cub_attribute_yes_no_v1,5371,92,117,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.5651041666666666
5371::117::cub_attribute_yes_no_v1,5371,92,117,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.5651041666666666
5371::118::cub_attribute_yes_no_v1,5371,92,118,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.6328125
5371::118::cub_attribute_yes_no_v1,5371,92,118,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.6328125
5371::118::cub_attribute_yes_no_v1,5371,92,118,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5651041666666666
5371::118::cub_attribute_yes_no_v1,5371,92,118,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.5651041666666666
5371::120::cub_attribute_yes_no_v1,5371,92,120,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.0078125
5371::120::cub_attribute_yes_no_v1,5371,92,120,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.0078125
5371::120::cub_attribute_yes_no_v1,5371,92,120,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.09635416666666667
5371::120::cub_attribute_yes_no_v1,5371,92,120,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.09635416666666667
5371::309::cub_attribute_yes_no_v1,5371,92,309,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.4114583333333333
5371::309::cub_attribute_yes_no_v1,5371,92,309,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.4114583333333333
5371::309::cub_attribute_yes_no_v1,5371,92,309,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.4010416666666667
5371::309::cub_attribute_yes_no_v1,5371,92,309,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.4010416666666667
5371::310::cub_attribute_yes_no_v1,5371,92,310,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.19791666666666666
5371::310::cub_attribute_yes_no_v1,5371,92,310,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.19791666666666666
5371::310::cub_attribute_yes_no_v1,5371,92,310,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.20572916666666666
5371::310::cub_attribute_yes_no_v1,5371,92,310,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.20572916666666666
5371::311::cub_attribute_yes_no_v1,5371,92,311,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.3984375
5371::311::cub_attribute_yes_no_v1,5371,92,311,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.3984375
5371::311::cub_attribute_yes_no_v1,5371,92,311,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.453125
5371::311::cub_attribute_yes_no_v1,5371,92,311,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.453125
5371::312::cub_attribute_yes_no_v1,5371,92,312,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.16927083333333334
5371::312::cub_attribute_yes_no_v1,5371,92,312,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.16927083333333334
5371::312::cub_attribute_yes_no_v1,5371,92,312,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.2890625
5371::312::cub_attribute_yes_no_v1,5371,92,312,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.2890625
5371::7::cub_attribute_yes_no_v1,5371,92,7,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.43229166666666663
5371::7::cub_attribute_yes_no_v1,5371,92,7,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.43229166666666663
5371::7::cub_attribute_yes_no_v1,5371,92,7,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.46614583333333337
5371::7::cub_attribute_yes_no_v1,5371,92,7,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.46614583333333337
557::102::cub_attribute_yes_no_v1,557,11,102,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.4661458333333333
557::102::cub_attribute_yes_no_v1,557,11,102,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.4661458333333333
557::102::cub_attribute_yes_no_v1,557,11,102,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.45833333333333337
557::102::cub_attribute_yes_no_v1,557,11,102,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.45833333333333337
557::103::cub_attribute_yes_no_v1,557,11,103,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5130208333333334
557::103::cub_attribute_yes_no_v1,557,11,103,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5130208333333334
557::103::cub_attribute_yes_no_v1,557,11,103,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5234375
557::103::cub_attribute_yes_no_v1,557,11,103,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5234375
