estimand,metric_scale,stage,contrast_type,selection_method,target,grouping,omitted_group,leave_one_group_out_estimate,full_equal_group_estimate,change_from_full
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,295,0.13659967365544246,0.14029015095074596,-0.0036904772953035014
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,299,0.15022467365544245,0.14029015095074596,0.009934522704696497
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,305,0.15232385843805116,0.14029015095074596,0.0120337074873052
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,306,0.14265175698877577,0.14029015095074596,0.0023616060380298176
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,308,0.13867519448877577,0.14029015095074596,-0.001614956461970185
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,309,0.15349434958136837,0.14029015095074596,0.013204198630622416
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,310,0.12670532841734722,0.14029015095074596,-0.013584822533398738
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,311,0.13942063719710912,0.14029015095074596,-0.0008695137536368358
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,312,0.13613241175068055,0.14029015095074596,-0.004157739200065402
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,5,0.14051981254433135,0.14029015095074596,0.00022966159358539517
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,7,0.14243449508401387,0.14029015095074596,0.002144344133267917
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,8,0.1444330069887758,0.14029015095074596,0.00414285603802983
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,96,0.130623979210998,0.14029015095074596,-0.009666171739747959
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,104,0.08557662602687274,0.08604419849537037,-0.000467572468497629
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,108,0.0845203829887218,0.08604419849537037,-0.0015238155066485681
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,11,0.08474773087231968,0.08604419849537037,-0.00129646762305069
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,123,0.0965721323708577,0.08604419849537037,0.010527933875487325
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,125,0.08406242385477583,0.08604419849537037,-0.0019817746405945413
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,130,0.07425682261208577,0.08604419849537037,-0.011787375883284601
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,131,0.09033640960038987,0.08604419849537037,0.004292211105019497
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,150,0.09083554154483431,0.08604419849537037,0.004791343049463936
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,159,0.07899180459830131,0.08604419849537037,-0.007052393897069062
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,194,0.09159651787889864,0.08604419849537037,0.005552319383528265
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,195,0.08186846238861041,0.08604419849537037,-0.004175736106759961
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,25,0.07678103679337232,0.08604419849537037,-0.009263161701998049
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,36,0.09863033778021442,0.08604419849537037,0.012586139284844047
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,56,0.07672963876705653,0.08604419849537037,-0.00931455972831384
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,65,0.09385203460038986,0.08604419849537037,0.007807836105019492
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,67,0.10201746771442495,0.08604419849537037,0.01597326921905458
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,73,0.09309032400880674,0.08604419849537037,0.007046125513436363
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,78,0.07844127462754108,0.08604419849537037,-0.007602923867829292
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,92,0.0806415996588694,0.08604419849537037,-0.005402598836500974
selector_difference::raw_yes_minus_no::projector.output::target_0,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,99,0.07733540122006405,0.08604419849537037,-0.008708797275306324
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,100,0.15716772813266813,0.158451207606198,-0.0012834794735298583
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,101,0.13894897813266813,0.158451207606198,-0.019502229473529864
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,102,0.17538821424377923,0.158451207606198,0.016937006637581242
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,103,0.15880711305330303,0.158451207606198,0.00035590544710503713
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,104,0.1378249701961602,0.158451207606198,-0.0206262374100378
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,105,0.1508048809104459,0.158451207606198,-0.007646326695752104
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,107,0.1635392559104459,0.158451207606198,0.005088048304247916
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,111,0.1710045336882237,0.158451207606198,0.012553326082025695
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,117,0.17545669418205084,0.158451207606198,0.01700548657585285
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,118,0.1751781447993348,0.158451207606198,0.01672693719313681
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,120,0.15988092257711256,0.158451207606198,0.0014297149709145696
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,2,0.1251017559104459,0.158451207606198,-0.0333494516957521
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,294,0.14411217257711256,0.158451207606198,-0.014339035029085428
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,295,0.152869117021557,0.158451207606198,-0.005582090584640986
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,299,0.165900367021557,0.158451207606198,0.007449159415359008
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,305,0.1646715022872575,0.158451207606198,0.006220294681059502
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,306,0.15792467257711257,0.158451207606198,-0.0005265350290854232
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,308,0.15383873507711257,0.158451207606198,-0.004612472529085421
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,309,0.1671156447993348,0.158451207606198,0.00866443719313681
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,310,0.16120294638663638,0.158451207606198,0.002751738780438384
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,311,0.15865969861877924,0.158451207606198,0.0002084910125812467
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,312,0.16426842257711258,0.158451207606198,0.005817214970914586
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,5,0.16263647813266813,0.158451207606198,0.004185270526470136
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,7,0.16409357138663638,0.158451207606198,0.005642363780438392
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,8,0.15884654757711256,0.158451207606198,0.0003953399709145655
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,96,0.15448832998451997,0.158451207606198,-0.003962877621678018
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,104,0.10053870026629072,0.09580337766617063,0.004735322600120093
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,108,0.09515761245561821,0.09580337766617063,-0.0006457652105524153
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,11,0.09577907986111112,0.09580337766617063,-2.4297805059511624e-05
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,123,0.0964535769762949,0.09580337766617063,0.0006501993101242776
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,125,0.09269322666475216,0.09580337766617063,-0.003110151001418468
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,130,0.08343657809889307,0.09580337766617063,-0.012366799567277556
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,131,0.09618230961518379,0.09580337766617063,0.00037893194901315874
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,150,0.08871980569914369,0.09580337766617063,-0.0070835719670269415
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,159,0.10003247049916458,0.09580337766617063,0.004229092832993955
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,194,0.09842995346439014,0.09580337766617063,0.0026265757982195104
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,195,0.08810523215591061,0.09580337766617063,-0.007698145510260018
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,25,0.09852323136400028,0.09580337766617063,0.0027198536978296495
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,36,0.10470100217992899,0.09580337766617063,0.008897624513758362
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,56,0.0827954353113687,0.09580337766617063,-0.013007942354801932
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,65,0.10376931097274436,0.09580337766617063,0.007965933306573733
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,67,0.10712649951702172,0.09580337766617063,0.01132312185085109
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,73,0.09468931932696324,0.09580337766617063,-0.0011140583392073855
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,78,0.09374302455357143,0.09580337766617063,-0.0020603531125991947
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,92,0.1043737680790518,0.09580337766617063,0.008570390412881171
selector_difference::raw_yes_minus_no::projector.output::target_1,raw_yes_minus_no,projector.output,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,99,0.09081741626200919,0.09580337766617063,-0.0049859614041614375
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,100,0.019503818366114565,0.018161056655452038,0.0013427617106625267
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,101,0.017797221143892344,0.018161056655452038,-0.00036383551155969376
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,102,0.014772915588336788,0.018161056655452038,-0.00338814106711525
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,103,0.023039284635955833,0.018161056655452038,0.004878227980503795
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,104,0.01747380844547964,0.018161056655452038,-0.0006872482099723985
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,105,0.02209062392167012,0.018161056655452038,0.003929567266218081
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,107,0.020755058445479643,0.018161056655452038,0.0025940017900276044
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,111,0.01957036929204049,0.018161056655452038,0.0014093126365884515
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,117,0.02422314706981827,0.018161056655452038,0.0060620904143662314
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,118,0.026922221143892342,0.018161056655452038,0.008761164488440304
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,120,0.016308332255003454,0.018161056655452038,-0.001852724400448584
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,2,-0.009063889967218774,0.018161056655452038,-0.02722494662267081
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,294,0.00651770725500345,0.018161056655452038,-0.011643349400448588
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,295,0.016269443366114564,0.018161056655452038,-0.0018916132893374744
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,299,0.015675693366114563,0.018161056655452038,-0.002485363289337475
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,305,0.012347643849206351,0.018161056655452038,-0.005813412806245687
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,306,0.015272915588336787,0.018161056655452038,-0.002888141067115251
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,308,0.015163540588336787,0.018161056655452038,-0.0029975160671152513
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,309,0.013621295217966414,0.018161056655452038,-0.004539761437485624
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,310,0.03449761796928917,0.018161056655452038,0.016336561313837133
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,311,0.019239061421670117,0.018161056655452038,0.001078004766218079
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,312,0.028136010826432026,0.018161056655452038,0.009974954170979988
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,5,0.022116665588336786,0.018161056655452038,0.003955608932884748
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,7,0.0216590763026225,0.018161056655452038,0.003498019647170461
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,8,0.014413540588336785,0.018161056655452038,-0.0037475160671152537
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,attribute_id,96,0.02386435077352197,0.018161056655452038,0.005703294118069933
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,104,0.01496207423941799,0.009759179170800264,0.005202895068617725
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,108,0.010637229466896408,0.009759179170800264,0.0008780502960961441
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,11,0.011031348988791424,0.009759179170800264,0.0012721698179911593
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,123,-0.00011855539456279663,0.009759179170800264,-0.009877734565363061
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,125,0.008630802809976329,0.009759179170800264,-0.0011283763608239353
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,130,0.009179755486807297,0.009759179170800264,-0.0005794236839929672
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,131,0.0058459000147939285,0.009759179170800264,-0.003913279156006336
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,150,-0.002115735845690615,0.009759179170800264,-0.01187491501649088
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,159,0.02104066590086327,0.009759179170800264,0.011281486730063005
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,194,0.006833435585491507,0.009759179170800264,-0.002925743585308757
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,195,0.006236769767300195,0.009759179170800264,-0.003522409403500069
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,25,0.021742194570627957,0.009759179170800264,0.011983015399827693
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,36,0.0060706643997145635,0.009759179170800264,-0.003688514771085701
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,56,0.00606579654431217,0.009759179170800264,-0.0036933826264880943
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,65,0.009917276372354497,0.009759179170800264,0.00015809720155423278
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,67,0.005109031802596769,0.009759179170800264,-0.004650147368203495
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,73,0.0015989953181565026,0.009759179170800264,-0.008160183852643763
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,78,0.015301749926030353,0.009759179170800264,0.005542570755230089
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,92,0.0237321684201824,0.009759179170800264,0.013972989249382136
selector_difference_target_difference::raw_yes_minus_no::projector.output,raw_yes_minus_no,projector.output,selector_difference_target_difference,vision_cls_attention_minus_logit_concept,,class_id,99,0.01348201504194514,0.009759179170800264,0.0037228358711448757
selector_effect::correct_answer_margin::vision.late::vision_cls_attention::target_0,correct_answer_margin,vision.late,selector_effect_by_target,vision_cls_attention,0,attribute_id,100,-0.05893040858069023,-0.06239802908399702,0.0034676205033067897
selector_effect::correct_answer_margin::vision.late::vision_cls_attention::target_0,correct_answer_margin,vision.late,selector_effect_by_target,vision_cls_attention,0,attribute_id,101,-0.05232103358069023,-0.06239802908399702,0.01007699550330679
selector_effect::correct_answer_margin::vision.late::vision_cls_attention::target_0,correct_answer_margin,vision.late,selector_effect_by_target,vision_cls_attention,0,attribute_id,102,-0.07553631135846801,-0.06239802908399702,-0.013138282274470996
selector_effect::correct_answer_margin::vision.late::vision_cls_attention::target_0,correct_answer_margin,vision.late,selector_effect_by_target,vision_cls_attention,0,attribute_id,103,-0.06010600381878547,-0.06239802908399702,0.0022920252652115503
selector_effect::correct_answer_margin::vision.late::vision_cls_attention::target_0,correct_answer_margin,vision.late,selector_effect_by_target,vision_cls_attention,0,attribute_id,104,-0.048333310366404515,-0.06239802908399702,0.014064718717592503
